1000,0,18314,2841
2000,0,38292,6193
3000,0,48706,9841
4000,8.37e-05,82684,13308
5000,0,90118,17250
6000,0.0005108,119718,20886
7000,0.0005112,151126,24629
8000,0,169378,28429
9000,0.0007823,184438,32830
10000,0.0005778,226280,36595
11000,0.000519,222464,41052
12000,0.0005266,258340,44570
13000,0.0019376,285730,49017
14000,0.001242,311192,52997
15000,0.000516,323080,57125
16000,0.0010628,366764,60874
17000,0.0011117,384244,65647
18000,0.0011378,414518,69454
19000,0.0011101,415204,74207
20000,0.0011579,469004,78040
21000,0.0005594,521840,82133
22000,0.0009967,504366,86960
23000,0.0016004,583058,90749
24000,0.0015803,535380,96046
25000,0.0010963,557864,100380
26000,0.0015222,618184,104582
27000,0.0015402,644614,108224
28000,0.0005316,639372,113473
29000,0.0022389,773612,116626
30000,0.0015417,789882,120948
31000,0.001591,787040,125331
32000,0.0020953,801332,130459
33000,0.0025949,779944,135673
34000,0.0021412,817892,140071
35000,0.0021658,853094,144523
36000,0.0021201,937700,148528
37000,0.0030113,908840,152784
38000,0.0035296,885448,159010
39000,0.0020012,917912,162637
40000,0.0027605,957214,166972
41000,0.0025121,990426,172218
42000,0.0028047,915026,178508
43000,0.0026197,1033744,181319
44000,0.002648,1041748,185341
45000,0.002155,1072950,190286
46000,0.0030001,1163388,194563
47000,0.003278,1089844,201275
48000,0.0030164,1168772,203764
49000,0.0033329,1221352,208623
50000,0.0034597,1301384,211978
51000,0.0030282,1453094,213660
52000,0.0032715,1266544,222834
53000,0.0029571,1326072,226375
54000,0.0038013,1469518,229890
55000,0.0030016,1387794,236509
56000,0.0030108,1498836,240645
57000,0.003016,1614292,242829
58000,0.0030426,1343186,253149
59000,0.00308,1553678,252605
60000,0.0033578,1451074,260655
61000,0.0038763,1521524,264557
62000,0.0040961,1544966,270341
63000,0.0036527,1648666,274271
64000,0.0036716,1728398,276379
65000,0.0043459,1665636,282153
66000,0.0043538,1668406,287850
67000,0.0042414,1921586,289446
68000,0.0045342,1687364,298211
69000,0.0047014,1728804,303329
70000,0.0050151,1906088,305561
71000,0.0050613,1804714,311617
72000,0.0048991,1922920,316348
73000,0.0040151,1897816,322045
74000,0.0052256,1800708,328022
75000,0.0047595,1969020,330469
76000,0.0050281,2209650,333415
77000,0.0050991,1831514,343513
78000,0.0050664,1923822,347597
79000,0.0050555,2042264,351371
80000,0.0066166,2116772,355450
81000,0.0057394,2003430,361950
82000,0.0050034,2338282,362404
83000,0.0047036,2117060,371859
84000,0.0053579,2228242,374335
85000,0.0057908,2303442,378301
86000,0.0055649,2347030,382257
87000,0.0058647,2137642,391684
88000,0.0055257,2228508,395265
89000,0.0059106,2421524,399551
90000,0.0060879,2198550,407640
91000,0.0063866,2398626,412215
92000,0.0058479,2494500,415894
93000,0.0070857,2351894,421824
94000,0.0066644,2411166,425976
95000,0.006035,2327602,433013
96000,0.0068586,2497604,434833
97000,0.0063655,2931058,434763
98000,0.0066839,2628334,444351
99000,0.0068204,2686992,449219
100000,0.0068649,2586522,454393
