1000,0,13342,2992
2000,0,32084,6314
3000,0,51834,9756
4000,0.0005293,67580,13586
5000,0.0005484,94622,17186
6000,0.0010522,115526,20996
7000,0.0010803,135858,24935
8000,0.0010531,171604,28782
9000,0.001177,177568,33152
10000,0.0010712,196580,37166
11000,0.0015932,248002,40379
12000,0.0014074,243842,45135
13000,0.0016388,294190,48843
14000,0.0015995,312200,53211
15000,0.0021632,318888,57398
16000,0.0021889,388848,61141
17000,0.0022759,378010,66154
18000,0.0028091,408472,69869
19000,0.0026324,451692,73597
20000,0.0028131,457220,79387
21000,0.0027517,486952,82715
22000,0.0028343,550776,85647
23000,0.0034306,492874,92150
24000,0.0032918,564156,95754
25000,0.0033087,565810,100531
26000,0.0041091,592012,104847
27000,0.0050808,665754,108471
28000,0.0036555,645138,113760
29000,0.0039332,647900,118693
30000,0.0042851,717686,121736
31000,0.0053161,761500,126171
32000,0.0047014,740998,131178
33000,0.0052663,758228,135474
34000,0.0053154,806998,140081
35000,0.0062372,851460,144734
36000,0.0054242,867840,148839
37000,0.0055416,887976,153833
38000,0.0064801,951246,157613
39000,0.0059468,1015226,160879
40000,0.0060742,966298,166962
41000,0.0070875,965464,172698
42000,0.0064407,1104404,175074
43000,0.0066843,1061346,181052
44000,0.0070615,1082358,185698
45000,0.0065119,1063254,190566
46000,0.0071417,1145536,195007
47000,0.0071369,1151670,199085
48000,0.0087721,1218316,203825
49000,0.0075486,1204384,209078
50000,0.0097595,1258428,213634
51000,0.0076537,1250618,218335
52000,0.0082633,1450476,221363
53000,0.0083075,1314506,227952
54000,0.0092538,1460524,229712
55000,0.0085189,1339782,237706
56000,0.0089245,1453708,240999
57000,0.0085304,1452160,245025
58000,0.0091628,1530040,249352
59000,0.0092581,1579810,254854
60000,0.0102988,1556270,260771
61000,0.009761,1564748,264534
62000,0.0107797,1609504,269756
63000,0.010368,1587652,274707
64000,0.0103476,1659286,277797
65000,0.0106898,1553786,285511
66000,0.0104595,1678918,288856
67000,0.011164,1849776,290985
68000,0.0109983,1706944,299321
69000,0.0110058,1711688,303869
70000,0.0116851,1696686,310867
71000,0.0117443,1842688,311836
72000,0.0114671,1779084,318769
73000,0.012005,1857414,321990
74000,0.0119087,1919632,327160
75000,0.0119971,2100362,329682
76000,0.0125247,1903546,336840
77000,0.0127996,1854092,344058
78000,0.0138468,1988230,347758
79000,0.0130751,2069530,350824
80000,0.0131824,2245276,352097
81000,0.0136943,2014926,362121
82000,0.0144288,2245290,365175
83000,0.0136266,2074736,372283
84000,0.0141243,2131296,376092
85000,0.0143959,2410360,376908
86000,0.0147516,2183862,386911
87000,0.01429,2316290,390096
88000,0.0151678,2374408,394649
89000,0.0154014,2327056,401388
90000,0.0149832,2333500,405865
91000,0.0153593,2530606,410891
92000,0.0151398,2429674,414932
93000,0.015832,2440698,420396
94000,0.016347,2560308,424243
95000,0.0170712,2642360,426627
96000,0.0165798,2416398,436916
97000,0.0170031,2495586,441787
98000,0.016845,2812524,441773
99000,0.0171708,2521860,451172
100000,0.018203,2672158,454771
